Mary,SA,Adversarial,SA,13
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,29
Mary,SA,Adversarial,SA,81
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,39
Mary,SA,Adversarial,SA,15
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,9
Mary,SA,Adversarial,SA,125
Mary,SA,Adversarial,SA,25
Mary,SA,Adversarial,SA,97
Mary,SA,Adversarial,SA,127
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,29
Mary,SA,Adversarial,SA,31
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,29
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,17
Mary,SA,Adversarial,SA,125
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,33
Mary,SA,Adversarial,Adversarial,66
Mary,SA,Adversarial,SA,31
Mary,SA,Adversarial,SA,33
Mary,SA,Adversarial,SA,17
Mary,SA,Adversarial,SA,61
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,15
Mary,SA,Adversarial,SA,15
Mary,SA,Adversarial,SA,17
Mary,SA,Adversarial,SA,25
Mary,SA,Adversarial,SA,97
Mary,SA,Adversarial,SA,123
Mary,SA,Adversarial,SA,49
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,15
Mary,SA,Adversarial,SA,37
Mary,SA,Adversarial,SA,7
Mary,SA,Adversarial,SA,57
Mary,SA,Adversarial,SA,55
Mary,SA,Adversarial,SA,79
Mary,SA,Adversarial,SA,35
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,47
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,45
Mary,SA,Adversarial,SA,63
Mary,SA,Adversarial,SA,53
Mary,SA,Adversarial,SA,25
Mary,SA,Adversarial,SA,57
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,33
Mary,SA,Adversarial,SA,87
Mary,SA,Adversarial,SA,17
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,39
Mary,SA,Adversarial,SA,71
Mary,SA,Adversarial,SA,55
Mary,SA,Adversarial,SA,109
Mary,SA,Adversarial,SA,159
Mary,SA,Adversarial,SA,29
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,51
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,89
Mary,SA,Adversarial,SA,45
Mary,SA,Adversarial,SA,41
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,75
Mary,SA,Adversarial,SA,15
Mary,SA,Adversarial,SA,109
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,17
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,35
Mary,SA,Adversarial,SA,29
Mary,SA,Adversarial,SA,23
Mary,SA,Adversarial,SA,21
Mary,SA,Adversarial,SA,63
Mary,SA,Adversarial,SA,69
Mary,SA,Adversarial,SA,33
Mary,SA,Adversarial,SA,19
Mary,SA,Adversarial,SA,27
Mary,SA,Adversarial,SA,135
,,,,41.81
