Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,7
Mary,SAStrategy,Heuristic3,SAStrategy,9
Mary,SAStrategy,Heuristic3,SAStrategy,25
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,SAStrategy,25
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,SAStrategy,25
Mary,SAStrategy,Heuristic3,Heuristic3,22
Mary,SAStrategy,Heuristic3,Heuristic3,26
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,Heuristic3,30
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,Heuristic3,26
Mary,SAStrategy,Heuristic3,SAStrategy,9
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,10
Mary,SAStrategy,Heuristic3,Heuristic3,12
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,27
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,28
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,3
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,SAStrategy,35
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,Heuristic3,22
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,Heuristic3,12
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,Heuristic3,8
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,SAStrategy,33
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,30
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,Heuristic3,22
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,SAStrategy,9
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,29
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,Heuristic3,10
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,Heuristic3,8
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,Heuristic3,12
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,Heuristic3,12
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,22
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,26
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,Heuristic3,26
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,Heuristic3,28
Mary,SAStrategy,Heuristic3,SAStrategy,31
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,Heuristic3,28
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,Heuristic3,26
Mary,SAStrategy,Heuristic3,SAStrategy,25
Mary,SAStrategy,Heuristic3,Heuristic3,14
Mary,SAStrategy,Heuristic3,Heuristic3,22
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,Heuristic3,18
Mary,SAStrategy,Heuristic3,SAStrategy,25
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,Heuristic3,22
Mary,SAStrategy,Heuristic3,Heuristic3,26
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,Heuristic3,20
Mary,SAStrategy,Heuristic3,SAStrategy,7
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,Heuristic3,26
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,Heuristic3,44
Mary,SAStrategy,Heuristic3,SAStrategy,11
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,SAStrategy,19
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,Heuristic3,30
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,Heuristic3,24
Mary,SAStrategy,Heuristic3,Heuristic3,28
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,Heuristic3,10
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,Heuristic3,22
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,SAStrategy,7
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,21
Mary,SAStrategy,Heuristic3,SAStrategy,17
Mary,SAStrategy,Heuristic3,Heuristic3,36
Mary,SAStrategy,Heuristic3,SAStrategy,13
Mary,SAStrategy,Heuristic3,SAStrategy,23
Mary,SAStrategy,Heuristic3,SAStrategy,15
Mary,SAStrategy,Heuristic3,SAStrategy,7
Mary,SAStrategy,Heuristic3,Heuristic3,16
Mary,SAStrategy,Heuristic3,Heuristic3,16
