Mary,SAStrategy,Strategy,SAStrategy,19
Mary,SAStrategy,Strategy,Strategy,12
Mary,SAStrategy,Strategy,Strategy,16
Mary,SAStrategy,Strategy,Strategy,8
Mary,SAStrategy,Strategy,SAStrategy,23
Mary,SAStrategy,Strategy,SAStrategy,13
Mary,SAStrategy,Strategy,Strategy,26
Mary,SAStrategy,Strategy,SAStrategy,23
Mary,SAStrategy,Strategy,SAStrategy,17
Mary,SAStrategy,Strategy,SAStrategy,9
Mary,SAStrategy,Strategy,SAStrategy,27
Mary,SAStrategy,Strategy,Strategy,38
Mary,SAStrategy,Strategy,SAStrategy,27
Mary,SAStrategy,Strategy,SAStrategy,39
Mary,SAStrategy,Strategy,SAStrategy,17
Mary,SAStrategy,Strategy,Strategy,26
Mary,SAStrategy,Strategy,SAStrategy,25
Mary,SAStrategy,Strategy,Strategy,16
Mary,SAStrategy,Strategy,Strategy,20
Mary,SAStrategy,Strategy,SAStrategy,25
Mary,SAStrategy,Strategy,Strategy,14
Mary,SAStrategy,Strategy,SAStrategy,21
Mary,SAStrategy,Strategy,SAStrategy,11
Mary,SAStrategy,Strategy,Strategy,20
Mary,SAStrategy,Strategy,SAStrategy,17
Mary,SAStrategy,Strategy,Strategy,16
Mary,SAStrategy,Strategy,Strategy,14
Mary,SAStrategy,Strategy,SAStrategy,15
Mary,SAStrategy,Strategy,Strategy,20
Mary,SAStrategy,Strategy,SAStrategy,9
Mary,SAStrategy,Strategy,Strategy,16
Mary,SAStrategy,Strategy,Strategy,22
Mary,SAStrategy,Strategy,SAStrategy,39
Mary,SAStrategy,Strategy,Strategy,8
Mary,SAStrategy,Strategy,Strategy,34
Mary,SAStrategy,Strategy,SAStrategy,17
Mary,SAStrategy,Strategy,Strategy,16
Mary,SAStrategy,Strategy,SAStrategy,11
Mary,SAStrategy,Strategy,Strategy,30
Mary,SAStrategy,Strategy,SAStrategy,21
Mary,SAStrategy,Strategy,SAStrategy,13
Mary,SAStrategy,Strategy,SAStrategy,31
Mary,SAStrategy,Strategy,Strategy,30
